note,pitch,chord,bar,mapped voice,cost,category
857,62,459,77 3/2,1,0,repetition
860,55,460,78,3,0,repetition
862,55,461,78 3/4,2,0,repetition
866,60,463,78 5/4,2,n/a,ornamentation
869,55,465,79,3,2,other
874,48,468,79 1/1,4,0,repetition
879,64,470,79 3/2,1,0,repetition
885,67,473,80 1/4,0,n/a,ornamentation
888,62,474,80 1/2,1,2,other
898,64,478,81 1/4,0,n/a,ornamentation
900,65,479,81 1/2,0,0,repetition
902,57,480,81 1/1,3,0,repetition
903,50,481,81 5/4,2,n/a,ornamentation
904,49,482,81 3/2,2,1,ficta
907,57,483,82,3,0,repetition
912,65,484,82 1/2,0,0,repetition
918,57,486,82 3/2,1,5,other
926,66,491,83 5/4,0,n/a,ornamentation
927,64,492,83 11/8,0,n/a,ornamentation
929,67,494,83 13/8,0,n/a,ornamentation
930,69,495,83 7/4,0,n/a,ornamentation
931,66,496,83 15/8,0,n/a,ornamentation
936,43,499,84 1/1,4,0,repetition
938,55,499,84 1/1,3,0,repetition
939,67,499,84 1/1,0,0,repetition
941,52,501,84 7/4,2,n/a,ornamentation
942,54,502,84 15/8,2,n/a,ornamentation
948,66,507,85 11/8,0,n/a,ornamentation
949,67,508,85 3/2,0,0,repetition
950,66,509,85 13/8,0,n/a,ornamentation
951,67,510,85 7/4,0,n/a,ornamentation
952,64,511,85 15/8,0,n/a,ornamentation
954,57,512,86,3,2,other
955,66,512,86,0,2,ficta
958,62,513,86 1/2,1,0,repetition
961,50,514,86 1/1,2,0,repetition
963,59,514,86 1/1,1,3,other
966,62,515,86 3/2,1,0,repetition
972,57,518,87 1/1,1,3,other
973,52,519,87 3/2,3,1,other
978,55,522,88 1/1,3,0,repetition
979,45,523,88 5/4,4,n/a,ornamentation
980,47,524,88 3/2,4,0,repetition
981,48,525,88 7/4,4,0,repetition
982,52,525,88 7/4,3,0,repetition
985,57,526,89,0,5,other
986,55,527,89 1/4,3,n/a,ornamentation
987,57,528,89 1/2,3,4,other
988,55,529,89 3/4,3,2,other
989,50,530,89 1/1,4,0,repetition
993,55,531,89 5/4,2,n/a,ornamentation
995,57,532,89 3/2,2,0,repetition
996,55,533,89 13/8,2,n/a,ornamentation
997,57,534,89 7/4,2,n/a,ornamentation
998,59,535,89 15/8,2,n/a,ornamentation
1000,55,536,90,3,2,other
1003,52,537,90 1/4,3,0,repetition
1004,54,538,90 3/4,3,2,ficta
1011,53,541,91,3,4,other
1014,55,542,91 1/2,3,2,ficta
1016,53,543,91 3/4,4,3,ficta
1019,55,544,91 1/1,3,1,ficta
1020,62,544,91 1/1,0,0,repetition
1021,71,545,91 5/4,0,n/a,ornamentation
1022,72,546,91 11/8,0,n/a,ornamentation
1023,74,547,91 3/2,0,0,repetition
1028,57,549,92 1/2,3,0,repetition
