note,pitch,duration,chord,bar,mapped voice,cost,category
453,50,1/4,280,50 1/4,1,n/a,match
454,57,1/4,280,50 1/4,2,n/a,match
455,65,1/4,280,50 1/4,0,n/a,match
456,65,1/8,281,50 1/2,0,n/a,ornamentation
457,64,1/8,282,50 5/8,0,n/a,match
458,53,1/8,283,50 3/4,1,n/a,match
459,62,1/8,283,50 3/4,0,n/a,match
460,60,1/8,284,50 7/8,0,n/a,match
461,52,1/4,285,51,2,n/a,match
462,55,1/4,285,51,1,n/a,match
463,59,1/4,285,51,0,n/a,match
464,48,1/4,286,51 1/4,2,n/a,match
465,57,1/4,286,51 1/4,0 and 1,n/a,match
466,50,1/4,287,51 1/2,2,n/a,match
467,59,1/4,287,51 1/2,0,n/a,match
468,52,1/4,288,51 3/4,2,n/a,match
469,56,1/4,288,51 3/4,1,n/a,match
470,45,1/4,289,52,2,n/a,match
471,57,1/4,289,52,0 and 1,n/a,match
472,57,1/8,290,52 1/4,0,n/a,ornamentation
473,59,1/8,291,52 3/8,0,n/a,match
474,60,1/8,292,52 1/2,0,n/a,match
475,57,1/8,293,52 5/8,0,n/a,match
476,45,1/4,294,52 3/4,2,n/a,match
477,60,1/4,294,52 3/4,0,n/a,match
478,45,1/8,295,53,2,0,repetition
479,57,1/8,295,53,1,n/a,match
480,60,1/8,295,53,0,0,repetition
481,47,1/8,296,53 1/8,2,n/a,match
482,62,1/8,296,53 1/8,0,n/a,match
483,48,1/8,297,53 1/4,2,n/a,match
484,64,1/8,297,53 1/4,0,n/a,match
485,45,1/8,298,53 3/8,2,n/a,match
486,60,1/8,298,53 3/8,0,n/a,match
487,48,1/4,299,53 1/2,2,n/a,match
488,55,1/4,299,53 1/2,1,n/a,match
489,64,1/4,299,53 1/2,0,n/a,match
490,48,1/8,300,53 3/4,2,0,repetition
491,60,1/8,300,53 3/4,1,n/a,match
492,64,1/8,300,53 3/4,0,0,repetition
493,50,1/8,301,53 7/8,2,n/a,match
494,65,1/8,301,53 7/8,0,n/a,match
495,52,1/8,302,54,2,n/a,match
496,67,1/8,302,54,0,n/a,match
497,48,1/8,303,54 1/8,2,n/a,match
498,64,1/8,303,54 1/8,0,n/a,match
499,52,1/4,304,54 1/4,2,n/a,match
500,59,1/4,304,54 1/4,1,n/a,match
501,67,1/4,304,54 1/4,0,n/a,match
502,52,1/8,305,54 1/2,2,0,repetition
503,67,1/8,305,54 1/2,0,0,repetition
504,53,1/8,306,54 5/8,2,n/a,match
505,69,1/8,306,54 5/8,0,n/a,match
506,55,1/8,307,54 3/4,2,n/a,match
507,71,1/8,307,54 3/4,0,n/a,match
508,52,1/8,308,54 7/8,2,n/a,match
509,67,1/8,308,54 7/8,0,n/a,match
510,55,1/4,309,55,2,n/a,match
511,62,1/4,309,55,1,n/a,match
512,71,1/4,309,55,0,n/a,match
513,55,1/8,310,55 1/4,2,0,repetition
514,71,1/8,310,55 1/4,0,0,repetition
515,57,1/8,311,55 3/8,2,n/a,match
516,72,1/8,311,55 3/8,0,n/a,match
517,59,1/8,312,55 1/2,2,n/a,match
518,74,1/8,312,55 1/2,0,n/a,match
519,55,1/8,313,55 5/8,2,n/a,match
520,71,1/8,313,55 5/8,0,n/a,match
521,57,1/4,314,55 3/4,2,n/a,match
522,60,1/4,314,55 3/4,1,n/a,match
523,72,1/4,314,55 3/4,0,n/a,match
524,57,1/8,315,56,1,n/a,match
525,72,1/8,315,56,0,0,repetition
526,71,1/8,316,56 1/8,0,n/a,match
527,53,1/4,317,56 1/4,2,n/a,match
528,69,1/4,317,56 1/4,0,n/a,match
529,52,1/16,318,56 1/2,2,n/a,match
530,59,1/16,318,56 1/2,1,n/a,match
531,69,1/16,319,56 9/16,0,n/a,ornamentation
532,68,1/16,320,56 5/8,0,n/a,ornamentation
533,66,1/16,321,56 11/16,0,n/a,ornamentation
534,69,1/8,322,56 3/4,0,0,repetition
535,68,1/8,323,56 7/8,0,n/a,ornamentation
536,45,1/1,324,57,2,n/a,match
537,57,1/1,324,57,1,n/a,match
538,69,1/1,324,57,0,n/a,match
