note,pitch,duration,onset,chord,bar,mapped voice,cost,category
241,64,1/16,249/16,166,16 9/16,2,n/a,ornamentation
242,62,1/16,125/8,167,16 5/8,2,n/a,ornamentation
243,60,1/16,251/16,168,16 11/16,2,n/a,ornamentation
244,64,1/16,63/4,169,16 3/4,2,n/a,ornamentation
245,62,1/16,253/16,170,16 13/16,2,n/a,ornamentation
246,60,1/16,127/8,171,16 7/8,2,n/a,ornamentation
247,62,1/16,255/16,172,16 15/16,2,n/a,ornamentation
248,52,3/16,16/1,173,17,3,n/a,match
249,64,3/16,16/1,173,17,2,n/a,match
250,71,3/16,16/1,173,17,0,n/a,match
251,69,1/16,259/16,174,17 3/16,0,n/a,ornamentation
252,67,1/16,65/4,175,17 1/4,0,n/a,ornamentation
253,66,1/16,261/16,176,17 5/16,0,n/a,ornamentation
254,64,1/32,131/8,177,17 3/8,0,n/a,ornamentation
255,66,1/32,525/32,178,17 13/32,0,n/a,ornamentation
256,67,1/32,263/16,179,17 7/16,0,n/a,ornamentation
257,69,1/32,527/32,180,17 15/32,0,n/a,ornamentation
258,52,1/8,33/2,181,17 1/2,3,n/a,match
259,64,1/8,33/2,181,17 1/2,2,n/a,match
260,71,1/8,33/2,181,17 1/2,0,0,repetition
261,69,1/16,133/8,182,17 5/8,0,n/a,ornamentation
262,71,1/16,267/16,183,17 11/16,0,n/a,ornamentation
263,72,1/16,67/4,184,17 3/4,0,n/a,ornamentation
264,71,1/16,269/16,185,17 13/16,0,n/a,ornamentation
265,69,1/16,135/8,186,17 7/8,0,n/a,ornamentation
266,71,1/16,271/16,187,17 15/16,0,n/a,ornamentation
267,57,1/2,17/1,188,18,3,n/a,match
268,60,1/2,17/1,188,18,2,n/a,match
269,72,1/2,17/1,188,18,0,n/a,match
270,57,1/16,35/2,189,18 1/2,3,n/a,match
271,60,1/16,35/2,189,18 1/2,2,n/a,match
272,69,1/16,35/2,189,18 1/2,0,n/a,match
273,59,1/16,281/16,190,18 9/16,0,n/a,ornamentation
274,60,1/16,141/8,191,18 5/8,0,n/a,ornamentation
275,62,1/16,283/16,192,18 11/16,0,n/a,ornamentation
276,64,1/32,71/4,193,18 3/4,0,n/a,ornamentation
277,62,1/32,569/32,194,18 25/32,0,n/a,ornamentation
278,64,1/32,285/16,195,18 13/16,0,n/a,ornamentation
279,66,1/32,571/32,196,18 27/32,0,n/a,ornamentation
