note,pitch,duration,onset,chord,bar,mapped voice,cost,category
215,55,1/8,131/4,132,33 3/4,2,0,repetition
216,67,1/8,131/4,132,33 3/4,0,n/a,match
217,57,1/8,263/8,133,33 7/8,2,n/a,match
218,59,1/8,33/1,134,34,2,n/a,match
219,67,1/8,33/1,134,34,0,0,repetition
220,65,1/8,265/8,135,34 1/8,0,n/a,match
221,60,1/4,133/4,136,34 1/4,2,n/a,match
222,64,1/4,133/4,136,34 1/4,0,n/a,match
223,55,1/4,67/2,137,34 1/2,3,n/a,match
224,62,1/4,67/2,137,34 1/2,0,n/a,match
225,59,1/4,135/4,138,34 3/4,2,n/a,match
226,57,1/4,34/1,139,35,3,n/a,match
227,60,1/4,34/1,139,35,0 and 2,n/a,match
228,57,1/8,137/4,140,35 1/4,3,n/a,ornamentation
229,55,1/8,275/8,141,35 3/8,3,n/a,match
230,53,1/4,69/2,142,35 1/2,3,n/a,match
231,60,1/4,69/2,142,35 1/2,0,n/a,match
232,52,1/4,139/4,143,35 3/4,3,n/a,match
233,50,1/4,35/1,144,36,3,n/a,match
234,62,1/4,35/1,144,36,0,n/a,match
235,50,1/8,141/4,145,36 1/4,3,n/a,ornamentation
236,53,1/8,283/8,146,36 3/8,3,n/a,match
237,52,1/2,71/2,147,36 1/2,3,n/a,match
238,67,1/2,71/2,147,36 1/2,1,n/a,match
239,50,1/4,36/1,148,37,3,n/a,match
240,65,1/4,36/1,148,37,0,n/a,match
241,69,1/4,36/1,148,37,1,n/a,match
242,50,1/8,145/4,149,37 1/4,3,0,repetition
243,65,1/8,145/4,149,37 1/4,0,0,repetition
244,69,1/8,145/4,149,37 1/4,1,0,repetition
245,52,1/8,291/8,150,37 3/8,3,n/a,match
246,67,1/8,291/8,150,37 3/8,0 and 1,n/a,match
247,53,1/4,73/2,151,37 1/2,3,n/a,match
248,65,1/4,73/2,151,37 1/2,1,n/a,match
249,69,1/4,73/2,151,37 1/2,0,n/a,match
250,55,1/4,147/4,152,37 3/4,3,n/a,match
251,64,1/4,147/4,152,37 3/4,1,n/a,match
252,71,1/4,147/4,152,37 3/4,0,n/a,match
253,55,1/8,37/1,153,38,3,0,repetition
254,62,1/8,37/1,153,38,1,n/a,match
255,71,1/8,37/1,153,38,0,0,repetition
256,53,1/8,297/8,154,38 1/8,3,n/a,match
257,69,1/8,297/8,154,38 1/8,0,n/a,match
258,50,1/4,149/4,155,38 1/4,3,n/a,match
259,62,1/4,149/4,155,38 1/4,1,0,repetition
260,74,1/4,149/4,155,38 1/4,0,n/a,match
261,57,1/4,75/2,156,38 1/2,3,n/a,match
262,64,1/4,75/2,156,38 1/2,1,n/a,match
263,73,1/4,151/4,157,38 3/4,0,n/a,match
264,50,1/2,38/1,158,39,3,n/a,match
265,62,1/2,38/1,158,39,1,n/a,match
266,74,1/2,38/1,158,39,0,n/a,match
267,50,1/2,77/2,159,39 1/2,3,0,repetition
268,57,1/2,77/2,159,39 1/2,2,n/a,match
269,74,1/2,77/2,159,39 1/2,0,0,repetition
270,50,1/2,39/1,160,40,3,0,repetition
271,59,1/2,39/1,160,40,2,n/a,match
272,74,1/2,39/1,160,40,0,0,repetition
273,50,1/2,79/2,161,40 1/2,3,0,repetition
274,57,1/2,79/2,161,40 1/2,2,n/a,match
275,74,1/2,79/2,161,40 1/2,0,0,repetition
276,62,1/2,40/1,162,41,2,n/a,match
277,74,1/2,40/1,162,41,0,0,repetition
278,50,1/4,81/2,163,41 1/2,3,n/a,match
279,62,1/4,81/2,163,41 1/2,2,0,repetition
280,74,1/4,81/2,163,41 1/2,0,0,repetition
281,62,1/4,163/4,164,41 3/4,2,n/a,match
282,52,1/2,41/1,165,42,3,n/a,match
283,60,1/2,41/1,165,42,2,n/a,match
284,50,1/4,83/2,166,42 1/2,3,n/a,match
285,65,1/4,83/2,166,42 1/2,2,n/a,match
286,67,1/16,167/4,167,42 3/4,2,n/a,ornamentation
287,65,1/16,669/16,168,42 13/16,2,n/a,ornamentation
288,64,1/16,335/8,169,42 7/8,2,n/a,ornamentation
289,62,1/16,671/16,170,42 15/16,2,n/a,ornamentation
290,55,1/2,42/1,171,43,3,n/a,match
291,64,1/2,42/1,171,43,2,n/a,match
292,55,1/4,85/2,172,43 1/2,3,0,repetition
293,62,1/4,85/2,172,43 1/2,2,n/a,match
294,55,1/4,171/4,173,43 3/4,3,n/a,match
295,53,1/4,43/1,174,44,3,n/a,match
296,65,1/4,173/4,175,44 1/4,2,n/a,match
297,58,1/8,87/2,176,44 1/2,3,n/a,match
298,65,1/8,87/2,176,44 1/2,2,0,repetition
299,64,1/8,349/8,177,44 5/8,2,n/a,match
300,62,1/4,175/4,178,44 3/4,2,n/a,match
301,57,1/4,44/1,179,45,3,n/a,match
302,60,1/4,44/1,179,45,2,n/a,match
303,57,1/4,177/4,180,45 1/4,2,n/a,match
304,55,1/2,89/2,181,45 1/2,3,n/a,match
305,59,1/2,89/2,181,45 1/2,2,n/a,ficta
306,53,1/2,45/1,182,46,3,n/a,match
307,57,1/2,45/1,182,46,2,n/a,match
308,53,1/4,91/2,183,46 1/2,3,0,repetition
309,57,1/4,91/2,183,46 1/2,2,0,repetition
310,69,1/4,91/2,183,46 1/2,0,n/a,match
311,53,1/4,183/4,184,46 3/4,3,n/a,match
312,55,1/4,46/1,185,47,3,n/a,match
313,71,1/4,46/1,185,47,0,n/a,match
