note,pitch,duration,onset,chord,bar,mapped voice,cost,category
51,57,1/2,21/2,28,6 1/2,2,0,repetition
52,69,1/2,21/2,28,6 1/2,0,n/a,match
53,55,1/2,11/1,29,6 1/1,1,n/a,match
54,58,1/2,11/1,29,6 1/1,2,n/a,match
55,67,1/2,23/2,30,6 3/2,0,n/a,match
56,50,1/2,12/1,31,7,3,n/a,match
57,57,1/2,12/1,31,7,2,n/a,match
58,69,1/2,12/1,31,7,0,n/a,match
59,53,1/2,25/2,32,7 1/2,1,n/a,match
60,46,1/4,13/1,33,7 1/1,3,n/a,match
61,55,1/4,13/1,33,7 1/1,1,n/a,match
62,53,1/4,53/4,34,7 5/4,1,n/a,match
63,58,1/2,27/2,35,7 3/2,1,n/a,match
64,62,1/2,27/2,35,7 3/2,0,n/a,match
65,48,1/2,14/1,36,8,3,n/a,match
66,64,1/2,14/1,36,8,0,n/a,match
67,57,1/4,29/2,37,8 1/2,1,n/a,match
68,65,1/4,59/4,38,8 3/4,0,n/a,match
69,46,1/2,15/1,39,8 1/1,3,n/a,match
70,58,1/2,15/1,39,8 1/1,1,n/a,match
71,62,1/2,15/1,39,8 1/1,2,n/a,match
72,67,1/2,15/1,39,8 1/1,0,n/a,match
73,65,1/2,31/2,40,8 3/2,0,n/a,match
74,67,1/4,16/1,41,9,0,n/a,match
75,65,1/4,65/4,42,9 1/4,0,n/a,match
76,57,1/4,33/2,43,9 1/2,1,n/a,match
77,70,1/4,33/2,43,9 1/2,0,n/a,match
78,55,1/4,67/4,44,9 3/4,1,n/a,match
79,53,1/4,17/1,45,9 1/1,1,n/a,match
80,60,1/4,17/1,45,9 1/1,2,n/a,match
81,65,1/4,17/1,45,9 1/1,0,5,adaptation
82,70,1/4,69/4,46,9 5/4,0,n/a,ornamentation
83,53,1/2,35/2,47,9 3/2,1,0,repetition
