note,pitch,duration,onset,chord,bar,mapped voice,cost,category
341,60,1/2,135/2,191,23 3/2,2,n/a,match
342,72,1/2,135/2,191,23 3/2,0,n/a,match
343,55,1/2,68/1,192,23 2/1,3,n/a,match
344,59,1/2,68/1,192,23 2/1,1,n/a,match
345,62,1/2,68/1,192,23 2/1,2,n/a,match
346,71,1/2,68/1,192,23 2/1,0,n/a,match
347,64,1/2,137/2,193,23 5/2,2,n/a,match
348,53,1/2,69/1,194,24,3,n/a,match
349,65,1/2,69/1,194,24,2,n/a,match
350,69,1/2,69/1,194,24,0,n/a,match
351,72,1/4,139/2,195,24 1/2,0,n/a,match
352,64,1/8,279/4,196,24 3/4,2,n/a,match
353,62,1/8,559/8,197,24 7/8,2,n/a,ornamentation
354,60,1/4,70/1,198,24 1/1,2,n/a,match
355,71,1/4,281/4,199,24 5/4,0,n/a,match
356,52,1/2,141/2,200,24 3/2,3,n/a,match
357,64,1/2,141/2,200,24 3/2,2,n/a,match
358,67,1/2,141/2,200,24 3/2,0,n/a,match
359,53,1/2,71/1,201,24 2/1,3,n/a,match
360,62,1/2,71/1,201,24 2/1,2,n/a,match
361,69,1/2,71/1,201,24 2/1,0,n/a,match
362,55,1/2,143/2,202,24 5/2,3,n/a,match
363,71,1/2,143/2,202,24 5/2,0,n/a,match
364,57,1/2,72/1,203,25,3,n/a,match
365,72,1/2,72/1,203,25,0,n/a,match
366,60,1/4,145/2,204,25 1/2,3,n/a,ornamentation
367,55,1/4,291/4,205,25 3/4,3,n/a,match
368,71,1/4,291/4,205,25 3/4,0,n/a,match
369,52,1/2,73/1,206,25 1/1,3,n/a,match
370,67,1/2,73/1,206,25 1/1,0,n/a,match
371,55,1/2,147/2,207,25 3/2,3,n/a,match
372,59,1/2,147/2,207,25 3/2,2,n/a,match
373,71,1/2,147/2,207,25 3/2,0,n/a,match
374,53,1/4,74/1,208,25 2/1,3,n/a,match
375,60,1/4,74/1,208,25 2/1,2,n/a,match
376,69,1/4,74/1,208,25 2/1,0,n/a,match
377,59,1/4,297/4,209,25 9/4,2,n/a,ornamentation
378,60,1/4,149/2,210,25 5/2,2,0,repetition
379,62,1/4,299/4,211,25 11/4,2,n/a,ornamentation
380,52,1/2,75/1,212,26,3,n/a,match
381,64,1/2,75/1,212,26,2,n/a,match
382,67,1/2,75/1,212,26,0,n/a,match
383,60,1/4,151/2,213,26 1/2,1,n/a,match
384,62,1/8,303/4,214,26 3/4,2,n/a,match
385,60,1/8,607/8,215,26 7/8,2,n/a,ornamentation
386,59,1/2,76/1,216,26 1/1,2,n/a,match
387,50,1/2,153/2,217,26 3/2,3,n/a,match
388,62,1/2,153/2,217,26 3/2,2,n/a,match
389,65,1/2,153/2,217,26 3/2,0 and 1,n/a,match
390,52,1/2,77/1,218,26 2/1,3,n/a,match
391,60,1/2,77/1,218,26 2/1,2,n/a,match
392,67,1/2,77/1,218,26 2/1,0,n/a,match
393,53,1/2,155/2,219,26 5/2,3,n/a,match
394,57,1/2,155/2,219,26 5/2,1,n/a,match
395,69,1/2,155/2,219,26 5/2,0,n/a,match
396,55,1/4,78/1,220,27,3,n/a,match
397,59,1/4,78/1,220,27,2,n/a,match
398,62,1/4,78/1,220,27,0,n/a,match
399,57,1/4,313/4,221,27 1/4,2,n/a,ornamentation
400,59,1/4,157/2,222,27 1/2,2,0,repetition
401,53,1/4,315/4,223,27 3/4,3,n/a,match
402,60,1/4,315/4,223,27 3/4,2,1,adaptation
403,50,1/4,79/1,224,27 1/1,3,n/a,match
404,62,1/4,79/1,224,27 1/1,1,0,repetition
405,60,1/4,317/4,225,27 5/4,1,n/a,match
406,53,1/2,159/2,226,27 3/2,3,n/a,match
407,57,1/2,159/2,226,27 3/2,2,n/a,match
408,69,1/2,159/2,226,27 3/2,0,0,repetition
409,52,1/4,80/1,227,27 2/1,3,n/a,match
410,59,1/4,80/1,227,27 2/1,2,n/a,match
411,67,1/4,80/1,227,27 2/1,0,n/a,match
412,57,1/4,321/4,228,27 9/4,2,n/a,ornamentation
413,59,1/4,161/2,229,27 5/2,2,0,repetition
414,61,1/4,323/4,230,27 11/4,2,n/a,ornamentation
415,50,1/4,81/1,231,28,3,n/a,match
416,57,1/4,81/1,231,28,1,n/a,match
417,62,1/4,81/1,231,28,2,n/a,match
418,65,1/4,81/1,231,28,0,n/a,match
419,52,1/4,325/4,232,28 1/4,3,n/a,ornamentation
420,53,1/4,163/2,233,28 1/2,3,3,adaptation
421,55,1/4,327/4,234,28 3/4,1,2,adaptation
422,57,1/4,82/1,235,28 1/1,2,n/a,match
423,60,1/4,82/1,235,28 1/1,1,n/a,match
424,59,1/4,329/4,236,28 5/4,2,2,adaptation
425,62,1/4,329/4,236,28 5/4,1,n/a,match
426,48,1/2,165/2,237,28 3/2,3,n/a,match
427,60,1/2,165/2,237,28 3/2,2,n/a,match
428,64,1/2,165/2,237,28 3/2,0 and 1,n/a,match
429,50,1/2,83/1,238,28 2/1,3,n/a,match
430,59,1/2,83/1,238,28 2/1,2,n/a,match
431,66,1/2,83/1,238,28 2/1,0,n/a,ficta
432,52,1/2,167/2,239,28 5/2,3,n/a,match
433,55,1/2,167/2,239,28 5/2,1,n/a,match
434,67,1/2,167/2,239,28 5/2,0,n/a,match
435,53,1/2,84/1,240,29,3,n/a,match
436,69,1/2,84/1,240,29,0,n/a,match
437,57,1/4,169/2,241,29 1/2,3,n/a,ornamentation
438,52,1/4,339/4,242,29 3/4,3,n/a,match
439,67,1/4,339/4,242,29 3/4,0,n/a,match
440,50,1/4,85/1,243,29 1/1,3,n/a,match
441,57,1/4,85/1,243,29 1/1,2,0,repetition
442,65,1/4,85/1,243,29 1/1,0,n/a,match
443,49,1/4,341/4,244,29 5/4,3,n/a,ficta
444,64,1/4,341/4,244,29 5/4,0,n/a,match
445,50,1/2,171/2,245,29 3/2,3,n/a,match
446,65,1/2,171/2,245,29 3/2,0,n/a,match
447,57,1/2,86/1,246,29 2/1,2,0,repetition
448,48,1/4,173/2,247,29 5/2,3,n/a,match
449,64,1/4,173/2,247,29 5/2,0,n/a,match
450,47,1/4,347/4,248,29 11/4,3,n/a,match
451,62,1/4,347/4,248,29 11/4,0,n/a,match
452,45,1/1,87/1,249,30,3,n/a,match
453,57,1/1,87/1,249,30,2,0,repetition
454,61,1/1,87/1,249,30,0,n/a,ficta
455,64,1/1,87/1,249,30,1,n/a,match
456,69,1/1,87/1,249,30,1,7,adaptation
