note,pitch,duration,onset,chord,bar,mapped voice,cost,category
455,56,1/4,88/1,216,45,3,n/a,ficta
456,64,1/4,88/1,216,45,0,3,adaptation
457,66,1/4,353/4,217,45 1/4,0,n/a,ornamentation
458,68,1/4,177/2,218,45 1/2,0,n/a,ornamentation
459,69,1/4,355/4,219,45 3/4,0,n/a,ornamentation
460,52,1/4,89/1,220,45 1/1,4,0,repetition
461,56,1/4,89/1,220,45 1/1,2,n/a,ficta
462,64,1/4,89/1,220,45 1/1,1,5,adaptation
463,71,1/4,89/1,220,45 1/1,0,n/a,match
464,69,1/4,357/4,221,45 5/4,0,n/a,ornamentation
465,72,1/4,179/2,222,45 3/2,0,n/a,ornamentation
466,71,1/4,359/4,223,45 7/4,0,n/a,ornamentation
467,57,1/2,90/1,224,46,2,n/a,match
468,72,1/2,90/1,224,46,0,n/a,match
469,60,1/2,181/2,225,46 1/2,3,n/a,match
470,64,1/2,181/2,225,46 1/2,1,n/a,match
471,60,1/2,91/1,226,46 1/1,3,n/a,match
472,64,1/2,91/1,226,46 1/1,1,n/a,match
473,72,1/2,91/1,226,46 1/1,0,0,repetition
474,57,1/2,183/2,227,46 3/2,2 and 3,n/a,match
475,72,1/2,183/2,227,46 3/2,0,n/a,match
476,55,1/2,92/1,228,47,2,n/a,match
477,62,1/2,92/1,228,47,1,n/a,match
478,71,1/2,92/1,228,47,0,n/a,match
479,52,1/2,185/2,229,47 1/2,2,n/a,match
480,64,1/2,185/2,229,47 1/2,1,n/a,match
481,68,1/2,185/2,229,47 1/2,0,n/a,ficta
482,53,1/2,93/1,230,47 1/1,2,n/a,match
483,57,1/2,93/1,230,47 1/1,1,n/a,match
484,69,1/2,93/1,230,47 1/1,0,n/a,match
485,62,1/2,187/2,231,47 3/2,3,0,repetition
486,52,3/4,94/1,232,48,2,n/a,match
487,59,3/4,94/1,232,48,1,n/a,match
488,64,3/4,94/1,232,48,3,n/a,match
489,67,3/4,94/1,232,48,0,n/a,match
490,54,1/4,379/4,233,48 3/4,4,n/a,ornamentation
491,55,1/4,95/1,234,48 1/1,4,0,repetition
492,64,1/4,95/1,234,48 1/1,3,0,repetition
493,54,1/4,381/4,235,48 5/4,4,n/a,ornamentation
494,55,1/8,191/2,236,48 3/2,4,0,repetition
495,53,1/8,765/8,237,48 13/8,4,n/a,ornamentation
496,52,1/8,383/4,238,48 7/4,4,n/a,ornamentation
497,50,1/8,767/8,239,48 15/8,4,n/a,ornamentation
498,52,1/2,96/1,240,49,4,n/a,match
499,67,1/2,96/1,240,49,1,0,repetition
500,50,1/2,193/2,241,49 1/2,4,n/a,match
501,65,1/2,193/2,241,49 1/2,1,n/a,match
502,48,1/2,97/1,242,49 1/1,4,n/a,match
503,64,1/2,97/1,242,49 1/1,1,n/a,match
504,47,1/2,195/2,243,49 3/2,4,n/a,match
505,62,1/2,195/2,243,49 3/2,1,n/a,match
