note,pitch,duration,chord,bar,mapped voice,cost,category
293,51,1/8,156,28 3/8,5,n/a,ornamentation
294,53,1/8,157,28 1/2,5,2,adaptation
295,51,1/8,158,28 5/8,5,n/a,ornamentation
296,50,1/8,159,28 3/4,5,n/a,match
297,48,1/8,160,28 7/8,5,n/a,ornamentation
298,46,1/4,161,28 1/1,5,n/a,match
299,58,1/4,161,28 1/1,3,0,repetition
300,62,1/4,161,28 1/1,2,n/a,match
301,48,1/4,162,28 5/4,5,2,adaptation
302,50,1/2,163,28 3/2,4,n/a,match
303,51,1/4,164,29,4,n/a,match
304,55,1/4,164,29,1,n/a,match
305,58,1/4,164,29,3,0,repetition
306,57,1/4,165,29 1/4,3,n/a,ornamentation
307,55,1/8,166,29 1/2,5,n/a,match
308,58,1/8,166,29 1/2,3,0,repetition
309,57,1/8,167,29 5/8,3,n/a,ornamentation
310,58,1/8,168,29 3/4,3,0,repetition
311,60,1/8,169,29 7/8,3,n/a,ornamentation
312,46,1/4,170,29 1/1,4,n/a,match
313,53,1/4,170,29 1/1,5,2,adaptation
314,58,1/4,170,29 1/1,3,0,repetition
315,62,1/4,170,29 1/1,1,n/a,match
316,63,1/4,171,29 5/4,2,1,adaptation
317,50,1/2,172,29 3/2,5,n/a,match
318,53,1/2,172,29 3/2,4,7,adaptation
319,58,1/2,172,29 3/2,3,0,repetition
320,62,1/2,172,29 3/2,2,0,repetition
321,51,1/4,173,30,5,n/a,match
322,55,1/4,173,30,2,n/a,match
323,58,1/4,173,30,3,n/a,match
324,57,1/4,174,30 1/4,3,n/a,ornamentation
325,58,1/4,175,30 1/2,3,0,repetition
326,50,1/4,176,30 3/4,5,n/a,match
327,60,1/4,176,30 3/4,3,2,adaptation
328,46,1/4,177,30 1/1,5,n/a,match
329,53,1/4,177,30 1/1,4,2,adaptation
330,58,1/4,177,30 1/1,3,0,repetition
331,62,1/4,177,30 1/1,2,n/a,match
332,60,1/4,178,30 5/4,2,n/a,ornamentation
333,50,1/4,179,30 3/2,5,n/a,match
334,53,1/4,179,30 3/2,4,n/a,match
335,57,1/4,179,30 3/2,3,1,adaptation
336,62,1/4,179,30 3/2,2,0,repetition
337,64,1/4,180,30 7/4,2,n/a,match
338,53,1/4,181,31,4,0,repetition
339,57,1/4,181,31,3,n/a,match
340,65,1/4,181,31,2,n/a,match
341,50,1/4,182,31 1/4,4,n/a,match
342,48,1/4,183,31 1/2,5,n/a,match
343,55,1/4,183,31 1/2,3,2,adaptation
344,63,1/4,183,31 1/2,2,n/a,ficta
