note,pitch,duration,onset,chord,bar,mapped voice,cost,category
407,57,1/4,46/1,209,47,3,n/a,match
408,65,1/4,46/1,209,47,1,n/a,match
409,74,1/4,46/1,209,47,0,0,repetition
410,64,1/4,185/4,210,47 1/4,1,n/a,match
411,72,1/4,185/4,210,47 1/4,0,n/a,match
412,57,1/4,93/2,211,47 1/2,3,0,repetition
413,60,1/4,93/2,211,47 1/2,1,n/a,match
414,65,1/4,93/2,211,47 1/2,2,n/a,match
415,72,1/4,93/2,211,47 1/2,0,n/a,match
416,59,1/4,187/4,212,47 3/4,3,n/a,match
417,60,1/2,47/1,213,48,3,n/a,match
418,64,1/2,47/1,213,48,2,n/a,match
419,67,1/2,47/1,213,48,1,n/a,match
420,72,1/2,47/1,213,48,0,0,repetition
421,55,1/4,95/2,214,48 1/2,3,n/a,match
422,62,1/4,95/2,214,48 1/2,2,n/a,match
423,71,1/4,95/2,214,48 1/2,0,n/a,match
424,67,1/4,191/4,215,48 3/4,1,n/a,match
425,57,1/4,48/1,216,49,3,n/a,match
426,60,1/4,48/1,216,49,2,2,adaptation
427,65,1/4,48/1,216,49,1,n/a,match
428,72,1/4,48/1,216,49,0,n/a,match
429,57,1/8,193/4,217,49 1/4,3,0,repetition
430,64,1/8,193/4,217,49 1/4,1,n/a,match
431,59,1/8,387/8,218,49 3/8,3,n/a,match
432,60,1/8,97/2,219,49 1/2,2 and 3,n/a,match
433,64,1/8,97/2,219,49 1/2,1,0,repetition
434,72,1/8,97/2,219,49 1/2,0,0,repetition
435,62,1/8,389/8,220,49 5/8,1,n/a,match
436,53,1/8,195/4,221,49 3/4,3,n/a,match
437,60,1/8,195/4,221,49 3/4,1,n/a,match
438,59,1/8,391/8,222,49 7/8,1,n/a,match
439,57,1/8,49/1,223,50,1,n/a,match
440,60,1/8,49/1,223,50,2,0,repetition
441,55,1/8,393/8,224,50 1/8,1,n/a,match
442,52,1/4,197/4,225,50 1/4,3,n/a,match
443,55,1/4,197/4,225,50 1/4,1,n/a,match
444,50,1/4,99/2,226,50 1/2,3,n/a,match
445,53,1/4,99/2,226,50 1/2,1,2,adaptation
446,77,1/4,99/2,226,50 1/2,0,n/a,match
447,59,1/4,199/4,227,50 3/4,2,0,repetition
448,48,1/4,50/1,228,51,3,n/a,match
