note,pitch,duration,chord,bar,mapped voice,cost,category
280,55,1/2,177,22 3/2,1,2,adaptation
281,60,1/2,177,22 3/2,2,n/a,match
282,50,1/4,178,23,3,n/a,match
283,53,1/4,178,23,1,4,adaptation
284,59,1/4,178,23,2,n/a,match
285,57,1/4,179,23 1/4,2,n/a,ornamentation
286,48,1/2,180,23 1/2,3,n/a,match
287,52,1/2,180,23 1/2,1,5,adaptation
288,57,1/2,180,23 1/2,2,n/a,match
289,47,1/4,181,23 1/1,3,n/a,match
290,50,1/4,181,23 1/1,2,7,adaptation
291,56,1/4,182,23 5/4,2,n/a,ornamentation
292,57,1/4,183,23 3/2,2,n/a,ornamentation
293,56,1/4,184,23 7/4,2,n/a,ornamentation
294,45,1/1,185,24,3,n/a,match
295,52,1/1,185,24,1,5,adaptation
296,57,1/1,185,24,2,n/a,match
297,45,1/4,186,24 1/1,3,0,repetition
298,57,1/4,186,24 1/1,2,0,repetition
299,64,1/4,186,24 1/1,0,n/a,match
300,59,1/4,187,24 5/4,1,n/a,ornamentation
301,60,1/4,188,24 3/2,1,n/a,ornamentation
302,62,1/4,189,24 7/4,1,n/a,ornamentation
303,52,1/2,190,25,2,5,adaptation
304,64,1/2,190,25,1,n/a,match
305,67,1/2,190,25,0,n/a,match
306,64,1/2,191,25 1/2,1,0,repetition
307,52,1/2,192,25 1/1,3,n/a,match
308,64,1/2,192,25 1/1,2,9,adaptation
309,67,1/2,192,25 1/1,0 and 1,n/a,match
310,53,1/4,193,25 3/2,3,1,adaptation
311,65,1/4,193,25 3/2,1,2,adaptation
312,64,1/4,194,25 7/4,0,n/a,ornamentation
313,55,1/2,195,26,3,n/a,match
314,62,1/2,195,26,0,n/a,match
315,67,1/2,195,26,1,0,repetition
316,59,1/2,196,26 1/2,0,3,adaptation
317,55,1/2,197,26 1/1,3,n/a,match
318,59,1/2,197,26 1/1,2,n/a,match
319,67,1/2,197,26 1/1,1,n/a,match
320,53,1/4,198,26 3/2,3,2,adaptation
321,60,1/4,198,26 3/2,2,1,adaptation
322,52,1/4,199,26 7/4,3,n/a,ornamentation
323,50,1/2,200,27,3,n/a,match
324,62,1/2,200,27,2,n/a,match
325,65,1/2,200,27,1,n/a,match
326,74,1/2,201,27 1/2,0,n/a,match
327,50,1/4,202,27 1/1,3,0,repetition
328,65,1/4,202,27 1/1,1,0,repetition
329,74,1/4,202,27 1/1,0,n/a,match
330,72,1/8,203,27 5/4,1,n/a,ornamentation
331,71,1/8,204,27 11/8,1,n/a,ornamentation
332,69,1/4,205,27 3/2,1,4,adaptation
333,71,1/4,206,27 7/4,0,n/a,ornamentation
334,57,1/2,207,28,2,n/a,match
335,72,1/2,207,28,0,n/a,match
336,69,1/2,208,28 1/2,1,n/a,match
337,57,1/4,209,28 1/1,2,0,repetition
338,69,1/4,209,28 1/1,1,n/a,match
339,72,1/4,209,28 1/1,0,0,repetition
340,67,1/8,210,28 5/4,1,n/a,ornamentation
341,65,1/8,211,28 11/8,1,n/a,ornamentation
342,64,1/4,212,28 3/2,1,5,adaptation
343,66,1/4,213,28 7/4,1,n/a,ornamentation
344,67,1/2,214,29,1,n/a,match
345,71,1/2,214,29,0,n/a,match
346,64,1/2,215,29 1/2,1,3,adaptation
347,50,1/4,216,29 1/1,3,n/a,match
348,65,1/4,216,29 1/1,1,n/a,match
349,69,1/4,216,29 1/1,0,n/a,match
350,62,1/8,217,29 5/4,2,n/a,ornamentation
351,64,1/8,218,29 11/8,2,n/a,ornamentation
352,65,1/8,219,29 3/2,2,n/a,ornamentation
353,64,1/8,220,29 13/8,2,n/a,ornamentation
354,62,1/8,221,29 7/4,2,n/a,ornamentation
355,60,1/8,222,29 15/8,2,n/a,ornamentation
356,52,1/2,223,30,3,n/a,match
357,59,1/2,223,30,2,n/a,match
358,64,1/2,223,30,1,n/a,match
359,45,1/2,224,30 1/2,3,n/a,match
360,60,1/2,224,30 1/2,2,n/a,match
361,52,1/2,225,30 1/1,3,n/a,match
362,59,1/2,225,30 1/1,2,n/a,match
363,64,1/2,225,30 1/1,1,0,repetition
364,60,1/2,226,30 3/2,2,n/a,match
365,48,1/4,227,31,2,n/a,ornamentation
366,59,1/4,228,31 1/4,2,n/a,match
367,50,1/2,229,31 1/2,3,n/a,match
368,57,1/2,229,31 1/2,2,n/a,match
369,47,1/4,230,31 1/1,3,n/a,match
370,74,1/4,230,31 1/1,0,n/a,match
371,56,1/4,231,31 5/4,2,n/a,ornamentation
372,57,1/4,232,31 3/2,2,0,repetition
373,56,1/4,233,31 7/4,2,n/a,ornamentation
374,45,1/4,234,32,3,n/a,match
375,57,1/4,234,32,2,n/a,match
376,72,1/4,234,32,0,n/a,match
377,71,1/8,235,32 1/4,0,n/a,ornamentation
378,69,1/8,236,32 3/8,0,n/a,ornamentation
379,72,1/4,237,32 1/2,0,n/a,ornamentation
380,71,1/4,238,32 3/4,0,n/a,ornamentation
381,60,1/4,239,32 1/1,1,0,repetition
382,72,1/4,239,32 1/1,0,0,repetition
383,62,1/4,240,32 5/4,1,n/a,ornamentation
384,57,1/4,241,32 3/2,2,n/a,match
385,64,1/4,241,32 3/2,1,4,adaptation
386,72,1/4,241,32 3/2,0,0,repetition
387,66,1/4,242,32 7/4,1,n/a,ornamentation
388,55,1/2,243,33,2,n/a,match
389,67,1/2,243,33,1,n/a,match
390,71,1/2,243,33,0,n/a,match
391,52,1/4,244,33 1/2,2,n/a,match
392,72,1/4,244,33 1/2,0,1,adaptation
393,71,1/4,245,33 3/4,0,n/a,ornamentation
394,53,1/4,246,33 1/1,2,n/a,match
395,65,1/4,246,33 1/1,1,n/a,match
396,69,1/4,246,33 1/1,0,n/a,match
397,50,1/8,247,33 5/4,2,n/a,ornamentation
398,52,1/8,248,33 11/8,2,n/a,ornamentation
399,53,1/8,249,33 3/2,2,0,repetition
400,52,1/8,250,33 13/8,2,n/a,ornamentation
401,53,1/8,251,33 7/4,2,n/a,ornamentation
402,55,1/8,252,33 15/8,2,n/a,ornamentation
403,57,1/2,253,34,2,n/a,match
404,64,1/2,253,34,1,n/a,match
405,53,1/2,254,34 1/2,3,n/a,match
406,57,1/2,254,34 1/2,2,n/a,match
407,65,1/2,254,34 1/2,1,n/a,match
408,69,1/2,254,34 1/2,0,n/a,match
409,53,1/2,255,34 1/1,3,n/a,match
410,60,1/2,255,34 1/1,2,n/a,match
411,65,1/2,255,34 1/1,1,n/a,match
412,69,1/2,255,34 1/1,0,n/a,match
413,53,1/2,256,34 3/2,3,n/a,match
414,60,1/2,256,34 3/2,2,n/a,match
415,65,1/2,256,34 3/2,1,n/a,match
416,69,1/2,256,34 3/2,0,n/a,match
417,48,1/4,257,35,3,n/a,match
418,60,1/4,257,35,2,n/a,match
419,64,1/4,257,35,1,n/a,match
420,67,1/4,257,35,0,n/a,match
421,62,1/4,258,35 1/4,2,n/a,ornamentation
