note,pitch,duration,chord,bar,mapped voice,cost,category
162,57,1/16,116,13 11/16,1,n/a,ornamentation
163,58,1/16,117,13 3/4,1,n/a,ornamentation
164,57,1/16,118,13 13/16,1,n/a,ornamentation
165,55,1/16,119,13 7/8,1,n/a,ornamentation
166,53,1/16,120,13 15/16,1,n/a,ornamentation
167,48,1/4,121,14,5,n/a,match
168,52,1/4,121,14,1,n/a,match
169,55,1/4,121,14,4,n/a,match
170,64,1/4,121,14,3,n/a,match
171,72,1/4,121,14,0,n/a,match
172,72,1/4,122,14 1/4,0,n/a,match
173,50,1/4,123,14 1/2,1 and 5,n/a,match
174,53,1/4,123,14 1/2,4,n/a,match
175,57,1/4,123,14 1/2,2,n/a,match
176,65,1/4,123,14 1/2,3,n/a,match
177,69,1/4,123,14 1/2,0,n/a,match
178,62,1/16,124,14 3/4,3,3,adaptation
179,64,1/16,125,14 13/16,0,n/a,ornamentation
