note,pitch,duration,chord,bar,mapped voice,cost,category
437,52,1/16,291,41 3/8,3,0,repetition
438,50,1/16,292,41 7/16,3,n/a,ornamentation
439,48,1/16,293,41 1/2,3,n/a,match
440,60,1/16,293,41 1/2,1,0,repetition
441,67,1/16,293,41 1/2,0,n/a,match
442,65,1/16,294,41 9/16,0,n/a,ornamentation
443,63,1/16,295,41 5/8,0,n/a,ornamentation
444,62,1/16,296,41 11/16,0,n/a,ornamentation
445,63,1/16,297,41 3/4,0,n/a,ornamentation
446,65,1/16,298,41 13/16,0,n/a,ornamentation
447,67,1/16,299,41 7/8,0,n/a,ornamentation
448,69,1/16,300,41 15/16,0,n/a,ornamentation
449,46,1/4,301,42,3,n/a,match
450,58,1/4,301,42,1,2,adaptation
451,70,1/4,301,42,0,n/a,match
452,58,1/8,302,42 1/4,3,n/a,match
453,70,1/8,303,42 3/8,0,n/a,match
454,58,1/4,304,42 1/2,3,0,repetition
455,62,1/4,304,42 1/2,1,n/a,match
456,70,1/4,304,42 1/2,0,n/a,match
457,60,1/16,305,42 3/4,3,2,adaptation
458,58,1/16,306,42 13/16,3,n/a,ornamentation
459,57,1/16,307,42 7/8,3,0,repetition
460,55,1/16,308,42 15/16,3,n/a,ornamentation
461,53,1/4,309,43,3,n/a,match
462,69,1/4,309,43,0,n/a,match
463,55,1/4,310,43 1/4,3,n/a,match
464,62,1/4,310,43 1/4,1,n/a,match
465,70,1/4,310,43 1/4,0,n/a,match
466,55,1/8,311,43 1/2,2,n/a,match
467,58,1/8,311,43 1/2,1,n/a,match
468,70,1/8,312,43 5/8,0,n/a,ornamentation
469,53,1/8,313,43 3/4,3,n/a,match
470,69,1/8,313,43 3/4,0,n/a,match
471,52,1/8,314,43 7/8,3,n/a,match
472,67,1/8,314,43 7/8,0,n/a,match
473,50,1/4,315,44,3,n/a,match
474,58,1/4,315,44,2,n/a,match
475,65,1/4,315,44,0,n/a,match
476,46,1/8,316,44 1/4,3,n/a,match
477,58,1/8,316,44 1/4,2,0,repetition
478,58,1/8,317,44 3/8,2,n/a,match
479,46,1/4,318,44 1/2,3,0,repetition
480,58,1/4,318,44 1/2,2,n/a,match
481,45,1/8,319,44 3/4,3,n/a,match
482,62,1/8,319,44 3/4,1,n/a,match
483,67,1/8,319,44 3/4,0,n/a,match
484,43,1/8,320,44 7/8,3,n/a,match
485,50,1/4,321,45,3,n/a,match
486,53,1/4,321,45,2,5,adaptation
487,69,1/4,321,45,0,n/a,match
488,58,1/4,322,45 1/4,2,n/a,match
489,58,1/4,323,45 1/2,2,0,repetition
490,70,1/4,323,45 1/2,0,n/a,match
491,43,1/4,324,45 3/4,3,n/a,match
492,62,1/4,324,45 3/4,1,n/a,match
493,50,1/4,325,46,3,n/a,match
494,53,1/4,325,46,2,n/a,match
495,65,1/4,325,46,1,n/a,match
496,67,1/16,326,46 1/4,1,2,adaptation
497,65,1/16,327,46 5/16,0,n/a,ornamentation
