note,pitch,duration,chord,bar,mapped voice,cost,category
881,48,1/4,472,64 3/4,5,n/a,match
882,50,1/8,473,64 1/1,5,n/a,match
883,57,1/8,473,64 1/1,4,n/a,match
884,65,1/8,473,64 1/1,0,0,repetition
885,64,1/8,474,64 9/8,4,n/a,ornamentation
886,62,1/8,475,64 5/4,4,n/a,ornamentation
887,60,1/8,476,64 11/8,4,n/a,ornamentation
888,62,1/8,477,64 3/2,4,n/a,ornamentation
889,60,1/8,478,64 13/8,4,n/a,ornamentation
890,58,1/8,479,64 7/4,4,n/a,ornamentation
891,57,1/8,480,64 15/8,4,n/a,ornamentation
892,58,1/4,481,65,4,n/a,match
893,55,1/4,482,65 1/4,4,n/a,ornamentation
894,43,1/4,483,65 1/2,5,n/a,match
895,58,1/4,483,65 1/2,4,0,repetition
896,70,1/4,483,65 1/2,0,n/a,match
897,60,1/4,484,65 3/4,4,n/a,ornamentation
898,43,1/2,485,65 1/1,5,n/a,match
899,58,1/2,485,65 1/1,4,n/a,match
900,62,1/2,485,65 1/1,3,n/a,match
901,70,1/2,485,65 1/1,0,n/a,match
902,43,1/2,486,65 3/2,5,n/a,match
903,58,1/2,486,65 3/2,4,n/a,match
904,62,1/2,486,65 3/2,3,0,repetition
905,70,1/2,486,65 3/2,0,n/a,match
906,46,1/4,487,66,5,n/a,match
907,55,1/4,487,66,4,n/a,match
908,62,1/4,487,66,3,n/a,match
909,70,1/4,487,66,0,n/a,match
910,45,1/4,488,66 1/4,5,n/a,ornamentation
911,46,1/4,489,66 1/2,5,0,repetition
912,50,1/4,489,66 1/2,1,n/a,match
913,62,1/4,489,66 1/2,2,n/a,match
914,48,1/4,490,66 3/4,5,n/a,match
915,50,1/4,491,66 1/1,1 and 5,n/a,match
916,53,1/4,491,66 1/1,4,n/a,match
917,65,1/4,491,66 1/1,3,n/a,match
918,69,1/4,491,66 1/1,0,n/a,match
919,67,1/4,492,66 5/4,3,n/a,ornamentation
920,65,1/4,493,66 3/2,3,0,repetition
921,64,1/4,494,66 7/4,3,n/a,ornamentation
922,53,1/4,495,67,1,n/a,match
923,62,1/4,495,67,2,n/a,match
924,65,1/4,495,67,3,0,repetition
925,52,1/4,496,67 1/4,4,n/a,ornamentation
926,53,1/4,497,67 1/2,4,0,repetition
927,62,1/4,497,67 1/2,2,0,repetition
928,65,1/4,497,67 1/2,3,0,repetition
929,55,1/4,498,67 3/4,1,n/a,match
930,57,1/4,499,67 1/1,1,n/a,match
931,61,1/4,499,67 1/1,2,n/a,ficta
932,64,1/4,499,67 1/1,3,n/a,match
933,62,1/4,500,67 5/4,3,n/a,ornamentation
934,65,1/4,501,67 3/2,3,n/a,ornamentation
935,64,1/4,502,67 7/4,3,n/a,ornamentation
936,50,1/4,503,68,5,n/a,match
937,65,1/4,503,68,3,n/a,match
938,67,1/4,504,68 1/4,0,n/a,ornamentation
939,50,1/2,505,68 1/2,1,n/a,match
940,69,1/2,505,68 1/2,0,n/a,match
941,53,1/2,506,68 1/1,1,n/a,match
942,65,1/2,506,68 1/1,3,n/a,match
943,69,1/2,506,68 1/1,0,n/a,match
944,50,1/2,507,68 3/2,1 and 5,n/a,match
945,65,1/2,507,68 3/2,3,n/a,match
